TIMESTAMP,CW_MIN,CW_MAX,N_OF_STATIONS,SEED,P_COLL,THR,FAILED_TRANSMISSIONS,SUCCEEDED_TRANSMISSIONS
1594929082.7295916,7,1023,20,330,0.6842,19.83761408,182508,84229
1594929332.392252,7,1023,50,330,0.8866,10.98842112,364769,46656
1594929544.7788603,15,1023,5,33,0.2702,28.69505024,45120,121837
1594929660.8012397,15,1023,10,33,0.4030,26.75719168,76684,113609
1594929816.6835728,15,1023,20,33,0.5458,23.77433088,121292,100944
1594930040.1430967,15,1023,50,33,0.7476,17.6416256,221873,74905
1594930265.1161199,15,1023,5,66,0.2714,28.66066432,45320,121691
1594930363.8817596,15,1023,10,66,0.4007,26.7986432,76084,113785
1594930510.4170456,15,1023,20,66,0.5455,23.75902208,121066,100879
1594974765.343587,15,1023,50,66,0.7478,17.61383424,221793,74787
1594975010.9836473,15,1023,5,99,0.2688,28.7181312,44818,121935
1594975139.610509,15,1023,10,99,0.4044,26.70372864,76969,113382
1594975278.076408,15,1023,20,99,0.5437,23.82496768,120527,101159
1594975506.6710274,15,1023,50,99,0.7477,17.63314688,221894,74869
1594975724.9141982,15,1023,5,132,0.2711,28.67715072,45284,121761
1594975835.2880156,15,1023,10,132,0.4028,26.74541568,76584,113559
1594975991.472141,15,1023,20,132,0.5443,23.79764736,120698,101043
1594976226.1542387,15,1023,50,132,0.7484,17.61053696,222434,74773
1594976447.727865,15,1023,5,165,0.2717,28.64252928,45379,121614
1594976560.3954537,15,1023,10,165,0.4020,26.76260864,76402,113632
1594976714.5454473,15,1023,20,165,0.5457,23.76067072,121189,100886
1594976939.6734173,15,1023,50,165,0.7475,17.64657152,221781,74926
1594977152.7417555,15,1023,5,198,0.2704,28.70117376,45167,121863
1594977269.5140846,15,1023,10,198,0.4046,26.70467072,77042,113386
1594977426.3601031,15,1023,20,198,0.5465,23.74065152,121455,100801
1594977654.1734369,15,1023,50,198,0.7471,17.67506944,221698,75047
1594977873.266288,15,1023,5,231,0.2674,28.7605248,44573,122115
1594977993.2972958,15,1023,10,231,0.4022,26.76355072,76468,113636
1594978134.7421153,15,1023,20,231,0.5463,23.73829632,121349,100791
1594978365.2092788,15,1023,50,231,0.7472,17.66729728,221736,75014
1594978580.7882643,15,1023,5,264,0.2695,28.71436288,44988,121919
1594978703.155002,15,1023,10,264,0.4025,26.75648512,76538,113606
1594978844.5408459,15,1023,20,264,0.5468,23.73287936,121568,100768
